seqnames	start	end	width	strand	logFC	logCPM	F	PValue	FDR	gene_id
182895	5	30669751	30669900	150	*	-3.83233296838726	0.967128151474206	29.3524179200026	1.88163109822837e-07	5.12917548825794e-06	ENSACLG00000022175
82516	16	22119601	22119750	150	*	-3.43893674683213	1.41601108795195	29.3239628387436	1.89864889107544e-07	5.17007751635311e-06	ENSACLG00000017486
206605	7	45019351	45019500	150	*	-3.63261306077689	0.697153056081165	29.3265126829622	1.89908267865985e-07	5.17064963290524e-06	ENSACLG00000021764
78970	16	13341001	13341150	150	*	-3.83882492981498	0.224823763639966	29.3294216220786	1.9009890272906e-07	5.1752304978264e-06	ENSACLG00000027031
15937	10	15124051	15124200	150	*	-3.3532993918534	1.04810711009446	29.3180919334429	1.90265128147278e-07	5.17879760064795e-06	ENSACLG00000021984
149364	23	13462651	13462800	150	*	-5.12982640066321	-0.0317621970702336	29.3437906534939	1.90447242424022e-07	5.18227235600377e-06	ENSACLG00000025825
132401	20	27374251	27374400	150	*	-4.46365856083018	0.88796150189255	29.3373269456859	1.90557136923436e-07	5.18465238429233e-06	ENSACLG00000001456
103455	18	27787651	27787800	150	*	-2.91602986456927	1.50141338319473	29.3171510788751	1.9088801655857e-07	5.19265844902501e-06	ENSACLG00000020035
137206	22	12182401	12182550	150	*	-3.13893078478269	1.35669156180672	29.2923883987224	1.92563414305977e-07	5.23369473534875e-06	ENSACLG00000009901
101595	18	23319751	23319900	150	*	-3.1190608581506	1.53800930305711	29.2907147180721	1.92706900134359e-07	5.23574772229174e-06	ENSACLG00000008132
166018	4	10430401	10430550	150	*	-3.58248594087301	1.27587897870454	29.293632823446	1.92706399759172e-07	5.23574772229174e-06	ENSACLG00000018260
165497	4	8665801	8665950	150	*	-4.48367597162513	0.575243795403891	29.2979824388568	1.93917720902487e-07	5.26355114601181e-06	ENSACLG00000003850
184257	5	35240251	35240400	150	*	-3.80360136621472	0.952210876684625	29.2810663302381	1.94229575361814e-07	5.26906703221292e-06	ENSACLG00000025974
49824	13	14159251	14159400	150	*	-4.48367597162513	0.875495738811923	29.2925022204587	1.94390322614325e-07	5.27178553628581e-06	ENSACLG00000009540
171673	4	27043801	27043950	150	*	-3.23607894698876	0.9270876140834	29.2659553237562	1.94770765696551e-07	5.28126928526492e-06	ENSACLG00000002147
11370	10	1430551	1430700	150	*	-3.44104905223294	1.20086883230231	29.2637004173925	1.94993030922271e-07	5.28605594487279e-06	ENSACLG00000025934
5624	1	21092401	21092550	150	*	-4.10190374751028	1.01214225415619	29.2645238496624	1.96237319584446e-07	5.31323425359706e-06	ENSACLG00000004605
130716	20	24100951	24101100	150	*	-7.65838660289175	-0.520767878932827	29.2826114522791	1.96212782852026e-07	5.31323425359706e-06	ENSACLG00000021647
46859	13	6737851	6738000	150	*	-4.07655896942861	0.763405177720442	29.2582804127734	1.96783380214528e-07	5.32646985990983e-06	ENSACLG00000020376
88124	17	15524251	15524400	150	*	-3.61375655692094	0.975131913591929	29.2421243698845	1.9717391396291e-07	5.33641582997755e-06	ENSACLG00000005532
53976	13	29627851	29628000	150	*	-4.08513174580235	0.666242756605047	29.2497546736728	1.97530834784669e-07	5.34544986035525e-06	ENSACLG00000002754
67804	15	6299851	6300000	150	*	-3.64456313502754	0.671828078795957	29.2333799905757	1.97884458793197e-07	5.35313934765569e-06	ENSACLG00000009785
108572	19	11609701	11609850	150	*	-4.09427073685288	0.667724340481832	29.2439256891884	1.98043387302859e-07	5.35555841391603e-06	ENSACLG00000024653
73022	15	26088301	26088450	150	*	-2.97986100880884	1.5289524798315	29.2286289261699	1.98368772023221e-07	5.36184852705142e-06	ENSACLG00000014954
201366	7	19742251	19742400	150	*	-3.31340131498481	1.23682458686184	29.2233733278431	1.98453341733694e-07	5.36288023947595e-06	ENSACLG00000008554
9811	1	37012651	37012800	150	*	-4.46365856083018	0.581699646041615	29.2366510251975	1.99277005816894e-07	5.38073520740819e-06	ENSACLG00000025715
60887	14	20599801	20599950	150	*	-3.58248594087301	1.23607933229657	29.2107396567571	1.99947583645942e-07	5.39695043676188e-06	ENSACLG00000022121
60887.1	14	20599801	20599950	150	*	-3.58248594087301	1.23607933229657	29.2107396567571	1.99947583645942e-07	5.39695043676188e-06	ENSACLG00000022162
54829	13	32609251	32609400	150	*	-3.43913548177645	1.24229849959573	29.2038229457677	2.00293029449232e-07	5.40501238634435e-06	ENSACLG00000007613
118748	2	22075201	22075350	150	*	-3.57260160650931	1.32886635662551	29.2048526276474	2.00472293395152e-07	5.40795593378883e-06	ENSACLG00000023964
58724	14	13382401	13382550	150	*	-3.21514206150349	1.26438561124488	29.1970568548598	2.00817363435033e-07	5.41515106542009e-06	ENSACLG00000009777
58724.1	14	13382401	13382550	150	*	-3.21514206150349	1.26438561124488	29.1970568548598	2.00817363435033e-07	5.41515106542009e-06	ENSACLG00000009845
131808	20	26802901	26803050	150	*	-4.10977583415778	0.75975255365873	29.2118597406194	2.00824571435321e-07	5.41515106542009e-06	ENSACLG00000026116
225969	9	17448901	17449050	150	*	-3.81607846749908	1.24702777217666	29.206208203192	2.00806713332912e-07	5.41515106542009e-06	ENSACLG00000026519
138844	22	16173451	16173600	150	*	-5.13886230827855	0.824677833098447	29.222566088647	2.00984112122671e-07	5.41860104852489e-06	ENSACLG00000016233
37665	12	18000751	18000900	150	*	-3.80360136621472	0.887204742723463	29.2014840955828	2.01229581275452e-07	5.42458630302869e-06	ENSACLG00000025324
119856	2	24934501	24934650	150	*	-4.44847680117332	0.765491527498821	29.2085155440608	2.01785450488297e-07	5.43830257245817e-06	ENSACLG00000002406
65095	14	37048201	37048350	150	*	-4.07596227112445	0.76875244521811	29.198761004858	2.02062006045851e-07	5.44448644288925e-06	ENSACLG00000020835
189931	6	17877751	17877900	150	*	-3.80616916437418	0.927522101053727	29.190304492835	2.02160906749073e-07	5.44651641984873e-06	ENSACLG00000009744
44585	12	37288651	37288800	150	*	-3.84550714194208	0.66913816824624	29.1908379691751	2.02184959468331e-07	5.44652964232378e-06	ENSACLG00000009782
169309	4	20487451	20487600	150	*	-3.60213504336577	1.03990507011365	29.1830713255085	2.0236565146691e-07	5.45076197410719e-06	ENSACLG00000008432
28241	11	23617951	23618100	150	*	-4.05368117203322	1.19257164814291	29.1945329118438	2.02442541853332e-07	5.4510167287647e-06	ENSACLG00000026077
198121	7	9369151	9369300	150	*	-7.6645458998513	-0.183023158579559	29.2121651612883	2.02445853556636e-07	5.4510167287647e-06	ENSACLG00000020586
214940	8	3260701	3260850	150	*	-3.44709880568298	1.06174503605092	29.1779722593359	2.0261168662549e-07	5.45484652422259e-06	ENSACLG00000021071
60886	14	20599651	20599800	150	*	-4.50946111199535	0.505719352465959	29.1941094481429	2.03042141861712e-07	5.4638900382386e-06	ENSACLG00000022121
164918	4	7237501	7237650	150	*	-3.44708306681456	1.26923222356241	29.1709744250693	2.03243904435875e-07	5.46868286131859e-06	ENSACLG00000001074
60014	14	17555251	17555400	150	*	-3.34592902804042	1.02022534278227	29.1684122977835	2.03373946255697e-07	5.4715450033257e-06	ENSACLG00000018616
143490	22	33016351	33016500	150	*	-3.78606166485387	1.08505784405263	29.1748653590258	2.03627610897893e-07	5.47773202373271e-06	ENSACLG00000016909
151932	23	27257701	27257850	150	*	-5.11312406460046	0.124947486212699	29.1904732206148	2.03873299863561e-07	5.48201654491478e-06	ENSACLG00000015973
221616	8	24459301	24459450	150	*	-3.6158644148435	0.78109711541044	29.1669692470935	2.03881744246932e-07	5.48201654491478e-06	ENSACLG00000001033
170411	4	24316501	24316650	150	*	-4.41225324521294	0.0598010396197226	29.1847208715867	2.03934200907162e-07	5.48278925486135e-06	ENSACLG00000014697
14586	10	12116851	12117000	150	*	-3.57260160650931	1.28069147008678	29.1658337547745	2.03984923437063e-07	5.48287755021682e-06	ENSACLG00000013065
170285	4	24121351	24121500	150	*	-4.44847680117332	0.706831841203688	29.179075799486	2.04444348738667e-07	5.49139516218136e-06	ENSACLG00000013836
214880	8	3110251	3110400	150	*	-4.46365856083018	0.713688347554037	29.1763141162002	2.04695289971806e-07	5.49749667007118e-06	ENSACLG00000020615
147746	23	9738601	9738750	150	*	-4.04977840410977	0.935521676520402	29.161212412133	2.05465961731067e-07	5.5150488151909e-06	ENSACLG00000020234
147746.1	23	9738601	9738750	150	*	-4.04977840410977	0.935521676520402	29.161212412133	2.05465961731067e-07	5.5150488151909e-06	ENSACLG00000020132
172216	4	28767001	28767150	150	*	-4.44707839528263	0.758665983825511	29.1642794198994	2.0579406395719e-07	5.52315618671962e-06	ENSACLG00000004734
172307	4	29739151	29739300	150	*	-2.97048309552791	1.62831356625758	29.1437886806164	2.06055021659849e-07	5.52951784268022e-06	ENSACLG00000005865
174131	5	5266201	5266350	150	*	-3.26173414067813	1.12833175547017	29.138751394574	2.0611943777769e-07	5.53045952219888e-06	ENSACLG00000019781
178178	5	20237551	20237700	150	*	-3.45508581539564	1.36433521048909	29.1392241073554	2.06137962965874e-07	5.53045952219888e-06	ENSACLG00000022961
221439	8	24120451	24120600	150	*	-7.75369599723095	0.542053674829165	29.1697043569696	2.06298341943573e-07	5.53412001009545e-06	ENSACLG00000000742
47693	13	8514751	8514900	150	*	-4.08077768613933	0.581442132208089	29.1455749196163	2.06900422974727e-07	5.54705265297982e-06	ENSACLG00000023454
161171	3	32995351	32995500	150	*	-3.5853494421053	1.25341231595301	29.1266928029492	2.07510056070045e-07	5.55888394263986e-06	ENSACLG00000009347
71737	15	19834051	19834200	150	*	-5.13886230827855	0.461493164697653	29.146998663517	2.07850789390644e-07	5.56664387899572e-06	ENSACLG00000003383
206866	7	45955351	45955500	150	*	-3.31340131498481	1.22375532916482	29.1192494576746	2.07871974854823e-07	5.56664387899572e-06	ENSACLG00000023182
9712	1	36529501	36529650	150	*	-4.47226876013647	0.357565980113499	29.1409825693315	2.07897607672751e-07	5.56668541577873e-06	ENSACLG00000024788
52293	13	21012001	21012150	150	*	-3.4632464672514	0.901953188121146	29.1179430503697	2.0810132025405e-07	5.57020437555416e-06	ENSACLG00000023571
190013	6	18183451	18183600	150	*	-4.50964938234952	0.406592995436196	29.1385687216854	2.08160132588158e-07	5.5711334871846e-06	ENSACLG00000010966
106583	19	6006751	6006900	150	*	-4.03219807255001	1.22251283607679	29.1289175131043	2.08439996631331e-07	5.57797785845163e-06	ENSACLG00000016339
112217	19	21654001	21654150	150	*	-3.63580890679291	0.654101270902918	29.1152899999466	2.08566723998121e-07	5.5784318207568e-06	ENSACLG00000015647
115536	19	30553201	30553350	150	*	-4.47076434618901	1.019988734464	29.1312378561125	2.08840153740021e-07	5.58480706365524e-06	ENSACLG00000007920
3919	1	16306351	16306500	150	*	-4.4670796973338	0.506771123721728	29.1301534757193	2.08941408956106e-07	5.58686850335171e-06	ENSACLG00000025370
229039	9	29233051	29233200	150	*	-3.64813413863478	0.940338834680375	29.1112882232507	2.08999511778792e-07	5.58777575107125e-06	ENSACLG00000014989
152719	23	31614901	31615050	150	*	-7.6645458998513	-0.119456991106087	29.131167422796	2.09865842216914e-07	5.60704673545739e-06	ENSACLG00000027034
111319	19	19634251	19634400	150	*	-4.46365856083018	0.925188650406568	29.119654325614	2.09919221435032e-07	5.60782472997564e-06	ENSACLG00000011044
197969	7	8628901	8629050	150	*	-4.05368117203322	0.89372446474471	29.1077839075321	2.10409413136683e-07	5.61962092684569e-06	ENSACLG00000019440
174480	5	6840901	6841050	150	*	-3.36757900435272	0.689099120339951	29.0893538786266	2.1065953443342e-07	5.62500134695165e-06	ENSACLG00000021365
20429	11	2080501	2080650	150	*	-3.78920428973795	1.03655561211022	29.096108697401	2.10818353324451e-07	5.62794190065521e-06	ENSACLG00000005357
23187	11	12134851	12135000	150	*	-3.08384345717601	1.42352533851371	29.0891087755278	2.1093727310103e-07	5.6304663020194e-06	ENSACLG00000021302
214910	8	3152401	3152550	150	*	-3.26551595906117	1.66010696983585	29.0744451060852	2.12063050197415e-07	5.65594445108273e-06	ENSACLG00000020673
56452	14	5300251	5300400	150	*	-4.04977840410977	0.916179218656758	29.0880928382056	2.12261620368952e-07	5.6605874066966e-06	ENSACLG00000018329
229812	9	33664951	33665100	150	*	-3.45525332178579	0.313272020844021	29.0719975616306	2.12408185120126e-07	5.66384257192272e-06	ENSACLG00000022903
64541	14	35248051	35248200	150	*	-3.78606166485387	0.971643264458655	29.0764058372945	2.12751738558276e-07	5.67169488890023e-06	ENSACLG00000018367
155071	3	1241251	1241400	150	*	-5.13886230827855	0.616889447743577	29.0844132856753	2.13717006151557e-07	5.69156480445826e-06	ENSACLG00000007837
227489	9	21111601	21111750	150	*	-3.60635925377201	0.868223428881196	29.0530072366846	2.14496665815282e-07	5.70899485049268e-06	ENSACLG00000003110
84816	16	35701951	35702100	150	*	-4.47076434618901	0.45876490658184	29.0674875360342	2.1484867983912e-07	5.7177056336923e-06	ENSACLG00000010961
55033	14	347401	347550	150	*	-3.78035886996562	1.05190390425921	29.0436927300024	2.15874009012613e-07	5.74300888195851e-06	ENSACLG00000009704
230007	LS419793.1	638251	638400	150	*	-4.07549568750518	0.813144706046037	29.0390973236747	2.16874321690987e-07	5.76630255963254e-06	ENSACLG00000011765
185036	6	599701	599850	150	*	-3.83005213369443	0.347426421657239	29.0300892634863	2.17110134686078e-07	5.77058117900016e-06	ENSACLG00000003646
117487	2	13818601	13818750	150	*	-4.44992841221703	0.692118312017188	29.0416560146255	2.17332815437663e-07	5.77539450160729e-06	ENSACLG00000017840
117487.1	2	13818601	13818750	150	*	-4.44992841221703	0.692118312017188	29.0416560146255	2.17332815437663e-07	5.77539450160729e-06	ENSACLG00000017816
10125	1	37835701	37835850	150	*	-3.20291902660797	1.34971247604057	29.0169924328643	2.17589433701928e-07	5.78066179929552e-06	ENSACLG00000000073
27076	11	21716551	21716700	150	*	-4.07277437394511	0.943816509866398	29.019123973678	2.18811674375292e-07	5.81046169158459e-06	ENSACLG00000021789
94697	18	731251	731400	150	*	-7.60587331151648	-0.727673231387967	29.0355353966969	2.18996727829948e-07	5.8140399232474e-06	ENSACLG00000018593
169030	4	20011651	20011800	150	*	-4.44992841221703	0.68343119307655	29.0212635635661	2.19314345815961e-07	5.82113509589227e-06	ENSACLG00000007332
49839	13	14180401	14180550	150	*	-4.44847680117332	0.517024362398265	29.0186999473114	2.19564994159569e-07	5.82647961786857e-06	ENSACLG00000009914
167397	4	13992151	13992300	150	*	-5.15293128341201	0.618659646461597	29.022119992882	2.19722238864695e-07	5.82995331628617e-06	ENSACLG00000025942
180228	5	24617251	24617400	150	*	-7.72063269028715	0.270881686717539	29.0261371913358	2.19897290631031e-07	5.83392837228141e-06	ENSACLG00000007760
128729	20	16432651	16432800	150	*	-3.60862171770119	0.654639437966332	28.9954891132105	2.2006539465068e-07	5.83771821168945e-06	ENSACLG00000007395
60019	14	17556001	17556150	150	*	-4.44847680117332	0.400923496386058	29.0107940947529	2.20339235721303e-07	5.84163058273482e-06	ENSACLG00000018616
11416	10	1442251	1442400	150	*	-4.45377983500956	0.167474991015406	29.004963839215	2.20870421037051e-07	5.85260230690114e-06	ENSACLG00000025944
42774	12	30423601	30423750	150	*	-3.80890617200245	0.645404363786533	28.9922338014793	2.20879668994392e-07	5.85260230690114e-06	ENSACLG00000023275
8551	1	30357151	30357300	150	*	-4.05771449168429	0.738606304812435	28.9974197714584	2.21005848101934e-07	5.85527447971884e-06	ENSACLG00000017488
114117	19	25756051	25756200	150	*	-7.69973197672798	0.22045884738406	29.0144495816278	2.21044096505581e-07	5.85561669264693e-06	ENSACLG00000024531
115577	2	659401	659550	150	*	-3.45525332178579	0.84315719772525	28.9723385666612	2.22051214660841e-07	5.88094806124779e-06	ENSACLG00000003822
11955	10	2392951	2393100	150	*	-4.43218786078957	1.06071683690532	28.9927804783372	2.22112876232037e-07	5.8819072338235e-06	ENSACLG00000026671
225049	9	14968651	14968800	150	*	-4.05368117203322	0.628060065842688	28.9857601570786	2.22156654011096e-07	5.88239264924364e-06	ENSACLG00000023290
209956	7	54533401	54533550	150	*	-3.43098417069808	1.23666461774158	28.969321738387	2.22349926037102e-07	5.88616172731154e-06	ENSACLG00000015178
70152	15	12245251	12245400	150	*	-3.22466289691688	1.08277267691796	28.9672904007202	2.22464062791113e-07	5.88850885453661e-06	ENSACLG00000023217
94755	18	1581751	1581900	150	*	-5.08933141895078	-0.0345235894611712	28.9871511353165	2.23171441464778e-07	5.90317703010815e-06	ENSACLG00000022079
14358	10	11580151	11580300	150	*	-4.0804471732763	0.727504472353204	28.972829640913	2.23439180560567e-07	5.90823085106607e-06	ENSACLG00000011448
166958	4	12887551	12887700	150	*	-3.62135305773351	0.869979013764393	28.9609225645869	2.23481479700811e-07	5.90867343985818e-06	ENSACLG00000025078
127030	20	9280651	9280800	150	*	-3.31043861837225	1.2120357370968	28.9562653131255	2.23537218067916e-07	5.90947120930276e-06	ENSACLG00000025518
36647	12	14228401	14228550	150	*	-4.05368117203322	0.913394036081538	28.9416606975273	2.26563329931347e-07	5.98262808090818e-06	ENSACLG00000016760
48980	13	11413501	11413650	150	*	-4.16119029124708	0.923336077085662	28.9395829240543	2.26627002907174e-07	5.98362589811726e-06	ENSACLG00000001451
192386	6	25453801	25453950	150	*	-5.16952448955725	0.975067195343917	28.9505609139158	2.26818245437279e-07	5.98799131781528e-06	ENSACLG00000025199
174346	5	5889451	5889600	150	*	-4.0358031170218	1.01460380920505	28.9368444483112	2.27050188157671e-07	5.99343010096504e-06	ENSACLG00000020409
68153	15	7348801	7348950	150	*	-3.76130080750532	1.25150918651749	28.921889948982	2.27833045331592e-07	6.00997730146754e-06	ENSACLG00000011988
14742	10	12425851	12426000	150	*	-4.05771449168429	0.713460161481981	28.9256791672196	2.28182255434377e-07	6.01850225943629e-06	ENSACLG00000014095
123749	2	35135701	35135850	150	*	-3.60635925377201	0.828861618193038	28.9016524521458	2.29465586318288e-07	6.04614225489147e-06	ENSACLG00000001657
138952	22	16431751	16431900	150	*	-7.69973197672798	0.315603949870679	28.9274613893322	2.29767028614346e-07	6.05270504848262e-06	ENSACLG00000017069
122597	2	32898601	32898750	150	*	-3.61375655692094	0.866034113423029	28.8847465964762	2.31201830561849e-07	6.08980774259526e-06	ENSACLG00000016852
122597.1	2	32898601	32898750	150	*	-3.61375655692094	0.866034113423029	28.8847465964762	2.31201830561849e-07	6.08980774259526e-06	ENSACLG00000016826
88150	17	15594901	15595050	150	*	-5.13297454042836	0.590412527754504	28.9053418476084	2.3144588379245e-07	6.09520636814455e-06	ENSACLG00000005693
135971	22	7868251	7868400	150	*	-3.31915058802657	1.27669073688973	28.8781703380861	2.31459527680517e-07	6.09520636814455e-06	ENSACLG00000001881
187791	6	9954751	9954900	150	*	-2.95321145400536	1.71805854203366	28.8820056890913	2.31492584135651e-07	6.09538247677741e-06	ENSACLG00000020412
701	1	4641001	4641150	150	*	-3.58248594087301	1.06760497292114	28.8717993028371	2.32540807738615e-07	6.11949772714511e-06	ENSACLG00000007290
102494	18	25262701	25262850	150	*	-3.58248594087301	1.05132066768784	28.8706843940705	2.32656468463691e-07	6.12184450052702e-06	ENSACLG00000012718
80462	16	17024701	17024850	150	*	-4.42995423577493	0.777490669256446	28.8865551906637	2.32872148606805e-07	6.12542787069319e-06	ENSACLG00000005219
122709	2	33149851	33150000	150	*	-3.44198419307785	1.22050102298639	28.8624430939683	2.33166432116395e-07	6.13247082889539e-06	ENSACLG00000018189
229753	9	33546151	33546300	150	*	-3.32940651189117	0.921399952059532	28.8479052630868	2.34601183114832e-07	6.16669778103915e-06	ENSACLG00000022548
41098	12	24765001	24765150	150	*	-5.13297454042836	0.430046842987934	28.8728369434833	2.34820526191118e-07	6.17035843961423e-06	ENSACLG00000012378
149468	23	13786501	13786650	150	*	-3.81495925603745	0.576247479383083	28.8542843224432	2.34886548889526e-07	6.17067112775104e-06	ENSACLG00000026072
162828	4	720601	720750	150	*	-3.5869536073544	1.0165029660352	28.8483991020125	2.34912509730181e-07	6.17067112775104e-06	ENSACLG00000015371
70466	15	13116751	13116900	150	*	-3.44708306681456	1.10557978135477	28.8353657133949	2.36037945196402e-07	6.19812101961945e-06	ENSACLG00000024558
122465	2	32599201	32599350	150	*	-3.58945986505407	1.19117638323606	28.8363345044564	2.36248184120835e-07	6.20223256615603e-06	ENSACLG00000016656
36160	12	13082851	13083000	150	*	-2.99485260604133	1.34312531087627	28.8349062769191	2.36406858837297e-07	6.20511811408464e-06	ENSACLG00000014769
73790	15	29987701	29987850	150	*	-3.59213673341438	0.880201937026009	28.831519349126	2.36756345159626e-07	6.21063586409542e-06	ENSACLG00000019736
120975	2	27485551	27485700	150	*	-3.56934615616211	1.29559861286188	28.8275249031484	2.37178600995531e-07	6.21888963803594e-06	ENSACLG00000007408
137419	22	12599851	12600000	150	*	-3.19662861894914	1.40281099746702	28.8157841322214	2.38016659404831e-07	6.23661924220154e-06	ENSACLG00000010375
135409	22	6116551	6116700	150	*	-3.79799027001021	1.02696791367147	28.8220201603949	2.3828997360178e-07	6.24307307240623e-06	ENSACLG00000020966
20106	11	1085101	1085250	150	*	-4.43104967921763	0.360307981837305	28.8332047288298	2.38474033492397e-07	6.24718728853529e-06	ENSACLG00000003871
45690	13	3657451	3657600	150	*	-3.29620445039485	1.23982332135586	28.809784547688	2.38630440323248e-07	6.25057624070723e-06	ENSACLG00000015079
191826	6	24160351	24160500	150	*	-5.15023634401078	0.38975863350491	28.8259104612305	2.39779800850549e-07	6.27783658455218e-06	ENSACLG00000022293
34022	12	5449951	5450100	150	*	-3.77417502085728	0.999427646262251	28.8030955431858	2.40310020493181e-07	6.29029370594073e-06	ENSACLG00000003273
31834	11	36010201	36010350	150	*	-3.61002002961676	0.395545422799675	28.7925846336959	2.40836752448265e-07	6.30178741228037e-06	ENSACLG00000015359
217502	8	11287951	11288100	150	*	-4.0358031170218	0.928414927347665	28.8047310611096	2.40819885237385e-07	6.30178741228037e-06	ENSACLG00000004947
224222	9	12635551	12635700	150	*	-4.42995423577493	0.538438113873115	28.8108776235759	2.40858165356583e-07	6.30178741228037e-06	ENSACLG00000020280
204486	7	33084601	33084750	150	*	-5.13297454042836	0.07715893402012	28.8131911837532	2.41143679349047e-07	6.30782965157484e-06	ENSACLG00000027476
198112	7	9359251	9359400	150	*	-2.98668138611761	1.59614173451182	28.7882512071746	2.41378822384914e-07	6.31112383495667e-06	ENSACLG00000020539
133521	20	29445601	29445750	150	*	-5.07374985227111	0.00368908464097064	28.8067102037252	2.41843017776699e-07	6.3225456122174e-06	ENSACLG00000006878
77304	16	7362301	7362450	150	*	-4.04977840410977	0.748460100956027	28.7886983995691	2.42547365386525e-07	6.33952554138605e-06	ENSACLG00000017749
57420	14	8011951	8012100	150	*	-2.96340395553363	1.37142131433859	28.7775963384543	2.42588070554961e-07	6.3398726075007e-06	ENSACLG00000024497
168995	4	19881901	19882050	150	*	-5.1416196623636	0.482753790695887	28.7975098770607	2.42833023691966e-07	6.34555687209898e-06	ENSACLG00000006653
195515	6	38034451	38034600	150	*	-3.60213504336577	0.75708778923018	28.7725587276415	2.4299708669823e-07	6.34840874400875e-06	ENSACLG00000016671
43748	12	34658551	34658700	150	*	-3.78606166485387	0.722968282140319	28.7768285815415	2.43142188342118e-07	6.35076406472173e-06	ENSACLG00000003563
118558	2	21697801	21697950	150	*	-4.02870901190017	1.20369108052283	28.7677932697688	2.44818994053561e-07	6.39044206512161e-06	ENSACLG00000023288
124730	20	1167001	1167150	150	*	-4.43218786078957	0.838991398298614	28.7742022208784	2.44827152548114e-07	6.39044206512161e-06	ENSACLG00000009424
125938	20	6046201	6046350	150	*	-3.76313629025431	0.166000863971056	28.7611230138679	2.44855111047677e-07	6.39045023817984e-06	ENSACLG00000017675
187170	6	8584501	8584650	150	*	-3.05918907715673	1.45944993365652	28.7545642452305	2.44981248334005e-07	6.39302047893338e-06	ENSACLG00000017287
68878	15	8855101	8855250	150	*	-4.41225324521294	0.192639708304435	28.7710517553764	2.45172928309766e-07	6.39657830273463e-06	ENSACLG00000015868
199468	7	14297701	14297850	150	*	-5.10952400079119	1.15708905149141	28.7710737095861	2.45710830788854e-07	6.40771933929262e-06	ENSACLG00000027259
39889	12	22688101	22688250	150	*	-4.0358031170218	1.05328742981118	28.755832386345	2.46128210563827e-07	6.41715597761257e-06	ENSACLG00000007682
39889.1	12	22688101	22688250	150	*	-4.0358031170218	1.05328742981118	28.755832386345	2.46128210563827e-07	6.41715597761257e-06	ENSACLG00000007694
114381	19	26346751	26346900	150	*	-5.14939136153222	0.262582328361304	28.7667378863698	2.46171189189355e-07	6.41747622753321e-06	ENSACLG00000001412
29509	11	27484051	27484200	150	*	-3.43249651843221	1.14187859555303	28.7374277933366	2.46543929234019e-07	6.42582045257384e-06	ENSACLG00000001644
105233	19	371701	371850	150	*	-3.57569426995653	1.08702448707564	28.7365607153082	2.47003256485719e-07	6.43423412468136e-06	ENSACLG00000007278
20981	11	5328001	5328150	150	*	-4.46533794949733	0.918690854893778	28.7526408823073	2.47190767818091e-07	6.43832377546977e-06	ENSACLG00000009154
194400	6	31628701	31628850	150	*	-3.78606166485387	0.72346585767041	28.7379281341369	2.47398628323466e-07	6.44228592159466e-06	ENSACLG00000006195
11140	10	1080601	1080750	150	*	-3.78606166485387	0.460725766993636	28.7348003600292	2.47744764387704e-07	6.45057267924454e-06	ENSACLG00000025207
93214	17	35870101	35870250	150	*	-5.11656404924949	0.547889024902773	28.7488902801834	2.48152052713968e-07	6.45826752997697e-06	ENSACLG00000008188
205541	7	38605651	38605800	150	*	-3.41413536880455	1.19357948534797	28.722951858238	2.48181972316837e-07	6.45831907652993e-06	ENSACLG00000010653
44120	12	36311101	36311250	150	*	-3.31915058802657	0.919418106808549	28.7205884114373	2.4832278153724e-07	6.45980165817976e-06	ENSACLG00000006329
86543	17	8820901	8821050	150	*	-4.0358031170218	0.937952675329918	28.735501649833	2.48370123316883e-07	6.46030617370135e-06	ENSACLG00000025233
125937	20	6046051	6046200	150	*	-3.34645867390122	0.681872444586914	28.7152126958984	2.48919879859546e-07	6.47242087610493e-06	ENSACLG00000017675
71400	15	17274151	17274300	150	*	-3.43872863056739	0.969499076763249	28.7107357744258	2.49539141055482e-07	6.48469210230119e-06	ENSACLG00000027594
31714	11	35849401	35849550	150	*	-3.4301825185975	1.13895599496386	28.7051729591583	2.5015962927793e-07	6.49724817654918e-06	ENSACLG00000014759
27398	11	22262701	22262850	150	*	-4.06188458210344	0.659597951072245	28.7107941578705	2.51122209807941e-07	6.51795506117046e-06	ENSACLG00000023235
216576	8	8864101	8864250	150	*	-5.11656404924949	0.816031171284702	28.7189475488113	2.51485767910466e-07	6.52665848643175e-06	ENSACLG00000027128
87052	17	11411401	11411550	150	*	-4.47791047033462	0.78904471143887	28.7116206461178	2.5170568928535e-07	6.53089950879145e-06	ENSACLG00000027169
102899	18	26473201	26473350	150	*	-3.0369475855126	1.2971893430509	28.692403582074	2.51760015508553e-07	6.53157594443616e-06	ENSACLG00000015588
37446	12	17602501	17602650	150	*	-3.75646510854373	1.10652933946618	28.6974433700536	2.51908707996432e-07	6.53470015969467e-06	ENSACLG00000024577
85542	17	3339601	3339750	150	*	-3.57260160650931	1.17661597251249	28.6888766898077	2.52317044082531e-07	6.54088855848712e-06	ENSACLG00000018365
70232	15	12457051	12457200	150	*	-4.41302154175078	0.219363790267407	28.7000401954886	2.53058928231124e-07	6.55791431973656e-06	ENSACLG00000023437
190027	6	18213751	18213900	150	*	-4.06188458210344	0.650509291933995	28.6894353795034	2.53526390963894e-07	6.56781950940622e-06	ENSACLG00000011182
201673	7	21211501	21211650	150	*	-3.7182989559643	1.42747036015157	28.6717020286821	2.54048538712926e-07	6.57968074964952e-06	ENSACLG00000011347
