seqnames	start	end	width	strand	logFC	logCPM	F	PValue	FDR	gene_id
162830	4	720901	721050	150	*	-1.5579114015617	1.32881991985902	17.3738290640211	4.73551066577667e-05	0.00402838820153651	ENSACLG00000015371
126337	20	7416901	7417050	150	*	-1.33967280693322	2.55549111694492	17.3651719395496	4.74233702533891e-05	0.00403025419890916	ENSACLG00000022254
71505	15	18250351	18250500	150	*	-1.61888319973256	1.18966815808523	17.3497856601969	4.78033944280094e-05	0.00405360860205055	ENSACLG00000000825
175447	5	10613701	10613850	150	*	-2.32881959594297	-0.479376088030454	17.3479544101875	4.78493910011729e-05	0.00405489308139196	ENSACLG00000003514
98662	18	16818001	16818150	150	*	-2.39550883081177	-0.706840219529278	17.3453191688563	4.78882976958462e-05	0.00405506362366237	ENSACLG00000020558
103979	18	30024001	30024150	150	*	-1.28592397404055	5.78231363648527	17.3521376783914	4.78907227636434e-05	0.00405506362366237	ENSACLG00000022294
210655	7	56111551	56111700	150	*	-1.4036555048158	2.13833871427914	17.3412750000987	4.81012291547274e-05	0.00406990626974688	ENSACLG00000020834
210655.1	7	56111551	56111700	150	*	-1.4036555048158	2.13833871427914	17.3412750000987	4.81012291547274e-05	0.00406990626974688	ENSACLG00000020847
94785	18	1643851	1644000	150	*	-2.34175703916194	-0.604145757576822	17.335939453437	4.81294212283521e-05	0.00407080159250033	ENSACLG00000022296
200857	7	18856651	18856800	150	*	-1.72709573013193	0.753034668088189	17.3239861776593	4.83675138236877e-05	0.00408944321889393	ENSACLG00000005255
15227	10	13419001	13419150	150	*	-1.49142137668212	1.71761916091602	17.3234114288333	4.8387303516368e-05	0.00408962058728943	ENSACLG00000017150
44473	12	36998101	36998250	150	*	-1.73312484380702	0.686027240515274	17.3237123652663	4.8565963330535e-05	0.0041002231378962	ENSACLG00000009160
155523	3	4043701	4043850	150	*	-2.05570842620224	-0.0607125571832749	17.316296155165	4.85546427898216e-05	0.0041002231378962	ENSACLG00000011130
55413	14	1475551	1475700	150	*	-2.49918928361717	-0.859221219358346	17.3150489061932	4.86535133320999e-05	0.00410461636307356	ENSACLG00000011408
112261	19	21752101	21752250	150	*	-2.44615376125497	-0.726222337145203	17.3018108283622	4.89206106718944e-05	0.00412130368993783	ENSACLG00000015855
65097	14	37048501	37048650	150	*	-1.66533132868523	0.962045551509514	17.3065287585026	4.89683106764698e-05	0.00412364909265989	ENSACLG00000020835
84817	16	35702101	35702250	150	*	-1.45460263766903	1.8503183144412	17.2761598549244	4.95037634781948e-05	0.00415511654251727	ENSACLG00000010961
148237	23	10943851	10944000	150	*	-1.71566111729505	0.803604613734478	17.2758168979376	4.95814141646691e-05	0.00415997522597658	ENSACLG00000022423
74540	15	33433051	33433200	150	*	-1.81119950164111	0.439584514854772	17.2715884263064	4.9739651072652e-05	0.00416538666847275	ENSACLG00000024687
153345	23	36835951	36836100	150	*	-2.01683573728802	-0.135852585314507	17.2621417838392	4.9909943692742e-05	0.00417696042789963	ENSACLG00000027673
1900	1	10073851	10074000	150	*	-1.37218326675407	2.29847846416863	17.2495497889528	5.01398729088586e-05	0.00419176591025893	ENSACLG00000015299
163080	4	1345501	1345650	150	*	-2.13777562267605	-0.367361476472772	17.2544562885323	5.02109724350359e-05	0.00419467580995231	ENSACLG00000016512
44506	12	37081951	37082100	150	*	-1.92078998402742	0.062376769400283	17.2326144046924	5.07396891391403e-05	0.0042296736610261	ENSACLG00000009264
94697	18	731251	731400	150	*	-2.27527437448929	-0.727673231387967	17.2281749534771	5.09468894748309e-05	0.00424235629582959	ENSACLG00000018593
188131	6	11433601	11433750	150	*	-1.85287704759384	0.426073810728732	17.1979177807101	5.14284996991685e-05	0.00427629824944618	ENSACLG00000024637
145507	23	3560251	3560400	150	*	-1.4280680595468	1.94953528553351	17.1740118081946	5.19853778136059e-05	0.00430778240847573	ENSACLG00000000974
221799	8	25689301	25689450	150	*	-1.49410379065136	1.59525880178673	17.1565409242438	5.24561175438845e-05	0.00433678512847255	ENSACLG00000002722
11141	10	1080751	1080900	150	*	-1.76888480215115	0.586048359619317	17.1416592525754	5.280860631018e-05	0.00436124752320421	ENSACLG00000025207
31842	11	36013351	36013500	150	*	-1.50209556880668	1.53782340892313	17.1322548531345	5.32468848492071e-05	0.00439273497786332	ENSACLG00000015359
210837	7	56515501	56515650	150	*	-1.43558915210695	1.85962764166361	17.1196489015357	5.33678897562109e-05	0.00439800879153875	ENSACLG00000021370
187375	6	9051751	9051900	150	*	-2.15747824531185	-0.360351609763139	17.1161650673583	5.34631438202269e-05	0.0044042884530278	ENSACLG00000018202
174854	5	8680051	8680200	150	*	-1.71819751541919	0.746186271128307	17.1123272623005	5.35847136353723e-05	0.00441012302503198	ENSACLG00000000893
209488	7	53770201	53770350	150	*	-1.40290540598825	2.0815437519036	17.1093319458644	5.36293609711319e-05	0.00441012302503198	ENSACLG00000012480
85098	17	976501	976650	150	*	-1.92602521096665	0.0985805171627154	17.0879953292288	5.43252393825548e-05	0.00444206356037942	ENSACLG00000013251
140222	22	18820351	18820500	150	*	-1.33474540493206	2.55498910707097	17.0618392585181	5.49029178628e-05	0.00447663093027482	ENSACLG00000022218
113569	19	24698851	24699000	150	*	-1.67448012628283	0.935290369381033	17.0676009157787	5.49757831690272e-05	0.00447941208522594	ENSACLG00000021591
22088	11	8994601	8994750	150	*	-1.32448640575292	2.61834006004837	17.0589876793759	5.5094442609778e-05	0.00448591798689364	ENSACLG00000013933
13412	10	8524501	8524650	150	*	-2.03690976376935	-0.0963646989717026	17.0007500427974	5.65216466241585e-05	0.00456236693934101	ENSACLG00000007680
44187	12	36414601	36414750	150	*	-1.39261418064422	2.18987669085528	17.0015634028183	5.65267865021875e-05	0.00456236693934101	ENSACLG00000006555
162172	3	43732951	43733100	150	*	-1.85777185711596	0.508401820228176	17.0024591867541	5.64939651839464e-05	0.00456236693934101	ENSACLG00000027988
74616	15	34206901	34207050	150	*	-1.83934554153306	0.451342670472971	16.9913831029526	5.67776765496867e-05	0.00457406430710626	ENSACLG00000025201
183560	5	32737201	32737350	150	*	-1.9091250119917	0.0565779097816412	16.9867153770147	5.71114332635664e-05	0.00458872599594699	ENSACLG00000023836
186048	6	4699801	4699950	150	*	-1.36135492957321	2.31056367105536	16.9788616199245	5.71081557955985e-05	0.00458872599594699	ENSACLG00000010589
48427	13	9867901	9868050	150	*	-2.12250174270502	-0.163029065356718	16.968488071447	5.73964391106602e-05	0.00460682155275764	ENSACLG00000025553
10148	1	37856701	37856850	150	*	-1.44795475689639	1.79114845876402	16.9659946531915	5.74630517812227e-05	0.0046105672070961	ENSACLG00000000106
154230	23	39667951	39668100	150	*	-1.36630497023945	2.26297216066235	16.9526104936586	5.78463784845366e-05	0.0046231931226926	ENSACLG00000003848
154230.1	23	39667951	39668100	150	*	-1.36630497023945	2.26297216066235	16.9526104936586	5.78463784845366e-05	0.0046231931226926	ENSACLG00000003881
174420	5	6474751	6474900	150	*	-2.02733124035995	-0.156279510269758	16.9536536346739	5.78913083808679e-05	0.0046231931226926	ENSACLG00000020666
120188	2	25712701	25712850	150	*	-2.25987418148514	-0.55636250254026	16.9334169833114	5.84683121513733e-05	0.00465753192627044	ENSACLG00000004247
85434	17	2716201	2716350	150	*	-1.71765131768649	0.724312075410034	16.9271920338034	5.87672504357704e-05	0.00466982470822682	ENSACLG00000017090
85434.1	17	2716201	2716350	150	*	-1.71765131768649	0.724312075410034	16.9271920338034	5.87672504357704e-05	0.00466982470822682	ENSACLG00000017704
92594	17	33424651	33424800	150	*	-1.44667179769281	1.77505218412923	16.9066480258135	5.91313989768858e-05	0.00468426865137045	ENSACLG00000004036
169531	4	22100401	22100550	150	*	-2.04687427291784	-0.203403487055444	16.9023938553929	5.9347547367836e-05	0.004697348525895	ENSACLG00000010197
26839	11	21253801	21253950	150	*	-1.64688367669758	0.99620704780774	16.8958596403688	5.94424472952085e-05	0.00470015461510444	ENSACLG00000020686
107107	19	7174801	7174950	150	*	-1.95086649020251	0.00555245782532454	16.8935483511886	5.96004586196648e-05	0.00470690905828646	ENSACLG00000018063
172124	4	28523851	28524000	150	*	-1.65722841048833	0.912392508880511	16.8926979645896	5.96236483352436e-05	0.00470713227523164	ENSACLG00000003715
50509	13	15789451	15789600	150	*	-1.80132294764564	0.51438330821929	16.8843053820715	5.97999310222304e-05	0.00471764694482874	ENSACLG00000013062
111488	19	20024701	20024850	150	*	-1.62364798408991	1.23395082315546	16.8746284452087	6.00526068949712e-05	0.00473130214881655	ENSACLG00000012133
20545	11	3353251	3353400	150	*	-1.41101223039216	1.97759536890825	16.8712361687748	6.01629312132131e-05	0.00473736790092769	ENSACLG00000006502
179876	5	23752801	23752950	150	*	-2.11526827657924	-0.271494071570973	16.8552003529875	6.06224452373953e-05	0.00475512833260463	ENSACLG00000006260
172854	4	32933551	32933700	150	*	-1.46680760922667	1.67896356446492	16.8545159690064	6.06485400552772e-05	0.00475556147289612	ENSACLG00000011196
31011	11	33460801	33460950	150	*	-2.39131261367833	-0.844008834272447	16.8580772403814	6.06996782407666e-05	0.00475634448229801	ENSACLG00000009751
143753	22	33982351	33982500	150	*	-2.12723472036432	-0.240545522346402	16.8285007031375	6.14339188664444e-05	0.00480736012773512	ENSACLG00000018112
55278	14	1283851	1284000	150	*	-2.0698976122815	-0.327416097267297	16.8275495734969	6.15966416988442e-05	0.00480869858217542	ENSACLG00000011077
164871	4	7157401	7157550	150	*	-1.57497435537924	1.20966673575306	16.8161510581405	6.17833867149392e-05	0.0048177920769426	ENSACLG00000000837
41898	12	26433001	26433150	150	*	-1.51408621648789	1.45497843089533	16.8107266346383	6.19344611102514e-05	0.00482204316649495	ENSACLG00000016059
74241	15	32616901	32617050	150	*	-1.52439277809249	1.42603680801766	16.8083540494466	6.2005420074212e-05	0.00482547119227542	ENSACLG00000022630
134679	22	1408351	1408500	150	*	-2.30429815246918	-0.514763086715905	16.7907273147824	6.25658310626922e-05	0.00485564176163208	ENSACLG00000011563
161233	3	33105301	33105450	150	*	-1.3878451374375	2.1133953322818	16.7891550007256	6.25800278324994e-05	0.00485564176163208	ENSACLG00000009889
204769	7	34402351	34402500	150	*	-2.34648995385592	-0.697304006774315	16.7870092245292	6.27465795276577e-05	0.0048639751275836	ENSACLG00000001200
94694	18	729901	730050	150	*	-1.6990747140354	0.754894216083455	16.784981942967	6.28644833340903e-05	0.00486725225012635	ENSACLG00000018593
103989	18	30028801	30028950	150	*	-1.28525451521581	3.91244523606871	16.7813126201668	6.3032320419692e-05	0.00487360606652497	ENSACLG00000022324
181312	5	27089851	27090000	150	*	-1.58665677296544	1.10586996117575	16.7812911899471	6.31669777730915e-05	0.00488019794387443	ENSACLG00000012880
218001	8	12330151	12330300	150	*	-2.33384972276263	-0.637937311803317	16.7435268940641	6.39792007381585e-05	0.00493305673256546	ENSACLG00000007583
17377	10	20143651	20143800	150	*	-1.36705111513281	2.27622662638263	16.7392287819144	6.41186166005679e-05	0.00493845953625012	ENSACLG00000009630
100551	18	21263401	21263550	150	*	-1.55953151442058	1.25524765993489	16.7375050249623	6.4173887442729e-05	0.00493845953625012	ENSACLG00000002094
116054	2	4618651	4618800	150	*	-1.43189623627784	1.82852245598946	16.7374899175836	6.41605857118967e-05	0.00493845953625012	ENSACLG00000008978
178143	5	20148901	20149050	150	*	-1.76087363368034	0.629531534041289	16.7371188934694	6.4177456315141e-05	0.00493845953625012	ENSACLG00000022546
43923	12	35462851	35463000	150	*	-2.32902183383855	-0.559720554978817	16.7329750926088	6.43403868976713e-05	0.00494112795830296	ENSACLG00000004550
145963	23	4930651	4930800	150	*	-1.88072140582895	0.269958256642755	16.7302484352182	6.44154178996733e-05	0.00494360530240793	ENSACLG00000003950
221665	8	24576451	24576600	150	*	-1.5609967604071	1.19111077710205	16.7055238044465	6.53290913341401e-05	0.0049953433652461	ENSACLG00000001210
102941	18	26656201	26656350	150	*	-1.41223069422626	1.9175917368201	16.687991048703	6.58842106197e-05	0.00503039435924864	ENSACLG00000016213
129447	20	19980301	19980450	150	*	-2.31168587737763	-0.756795911510985	16.6878453199082	6.58944709670652e-05	0.00503039435924864	ENSACLG00000013358
177105	5	17287201	17287350	150	*	-1.99208824335462	-0.111064453254569	16.6698826650583	6.63376823947615e-05	0.00505421423434683	ENSACLG00000015824
25703	11	19263601	19263750	150	*	-1.55715217620318	1.22461956687374	16.6539189271292	6.68492467004959e-05	0.00508146602064887	ENSACLG00000007433
25703.1	11	19263601	19263750	150	*	-1.55715217620318	1.22461956687374	16.6539189271292	6.68492467004959e-05	0.00508146602064887	ENSACLG00000007442
158547	3	16084951	16085100	150	*	-2.22681059886418	-0.307194153334045	16.6514696834951	6.69330910904874e-05	0.00508449538951525	ENSACLG00000004179
230503	LS419797.1	881551	881700	150	*	-1.9385479257498	0.0211606427963289	16.6582323020636	6.70310632343694e-05	0.00508498105875143	ENSACLG00000013452
173853	5	4568701	4568850	150	*	-1.36286282800089	2.19297216447262	16.6370897774953	6.73613405476308e-05	0.00510082622885226	ENSACLG00000018924
61184	14	22166251	22166400	150	*	-1.47761477163357	1.60144664488583	16.6338172351821	6.74556110314022e-05	0.00510400099501661	ENSACLG00000024208
54211	13	30019051	30019200	150	*	-1.5344603595601	1.31545085420496	16.6132560629283	6.81756356937389e-05	0.00513668304944371	ENSACLG00000003503
230484	LS419797.1	543451	543600	150	*	-1.47028758493781	1.55765547358145	16.6115461979721	6.84927646769837e-05	0.00514752656467836	ENSACLG00000012957
30064	11	29670451	29670600	150	*	-2.37190146522904	-0.730514507860536	16.5993217436894	6.86084009419188e-05	0.00515416988785573	ENSACLG00000004564
62883	14	27940951	27941100	150	*	-1.86897228544474	0.287949677239273	16.5849358769441	6.90720876675176e-05	0.00517506296394005	ENSACLG00000008741
86483	17	7536151	7536300	150	*	-1.4847149973427	1.51713953861818	16.5868232133657	6.90447182359115e-05	0.00517506296394005	ENSACLG00000024921
95669	18	6189151	6189300	150	*	-1.32001053171321	2.48127099173843	16.5940501564861	6.90169132114048e-05	0.00517506296394005	ENSACLG00000001092
20520	11	2437651	2437800	150	*	-1.38192202639628	2.09211062616174	16.5821394348697	6.91761814990162e-05	0.00517831209940077	ENSACLG00000005843
171673	4	27043801	27043950	150	*	-1.63765583026772	0.9270876140834	16.574834591511	6.94119215285727e-05	0.00518883402421524	ENSACLG00000002147
68374	15	7952401	7952550	150	*	-1.37609652408804	2.08364461003414	16.5662659225597	6.9741670765932e-05	0.00520715282006179	ENSACLG00000013262
128991	20	17789551	17789700	150	*	-2.02871983838652	-0.0512962016774865	16.5528338353484	7.01654853328297e-05	0.00523069169725253	ENSACLG00000011601
170785	4	25470601	25470750	150	*	-2.11796280442631	-0.368202940984187	16.5546038734836	7.01394671669479e-05	0.00523069169725253	ENSACLG00000017368
187404	6	9075901	9076050	150	*	-1.46508942695073	1.59167886850018	16.5384008439969	7.06593582377346e-05	0.00525530113626713	ENSACLG00000018236
201761	7	21354751	21354900	150	*	-1.41211424608156	1.88295974115692	16.5380424844199	7.06522722161834e-05	0.00525530113626713	ENSACLG00000012074
6345	1	22728751	22728900	150	*	-2.39868922031317	-0.655049773612322	16.5316437278538	7.08770598229421e-05	0.00526640932001017	ENSACLG00000007858
94702	18	810751	810900	150	*	-1.64874327117088	0.915877917145128	16.5200360394923	7.15250458534797e-05	0.00529752853232895	ENSACLG00000017939
44371	12	36870451	36870600	150	*	-2.07921302204053	-0.304138123955166	16.4987411419332	7.20204294022635e-05	0.00531888128427106	ENSACLG00000008691
203995	7	29508601	29508750	150	*	-2.0616457230735	-0.246881575673271	16.4977079741948	7.20877563165625e-05	0.00532215316979366	ENSACLG00000025728
29372	11	26872501	26872650	150	*	-2.59519437752292	-0.8661733044136	16.4920664672844	7.22519169224145e-05	0.00533028605560353	ENSACLG00000000824
142843	22	30026251	30026400	150	*	-1.82334111594358	0.355054434705975	16.4914335220793	7.22670921978105e-05	0.00533028605560353	ENSACLG00000014029
72257	15	21893251	21893400	150	*	-1.62680976068064	0.940043980536244	16.483116436369	7.25543848514229e-05	0.00534465471430377	ENSACLG00000008108
3791	1	16079551	16079700	150	*	-1.35875141575895	2.16558653525737	16.4699566320013	7.31268780234843e-05	0.00537825735607782	ENSACLG00000025266
79415	16	14100751	14100900	150	*	-1.44834307855343	1.67190613276514	16.4624881413783	7.32956873607754e-05	0.00538553226285509	ENSACLG00000000573
105235	19	379201	379350	150	*	-1.66466189125572	0.802469053158276	16.4597100877391	7.34304232893588e-05	0.00539029208851114	ENSACLG00000007291
55263	14	1082251	1082400	150	*	-1.6258628985853	0.989886430930122	16.4472014652694	7.38774464656362e-05	0.00541279327103123	ENSACLG00000010759
96586	18	9760801	9760950	150	*	-1.46279563947883	1.589726262149	16.4162111002705	7.52728720484018e-05	0.00548201844894911	ENSACLG00000006708
173071	5	830251	830400	150	*	-1.7137264433145	0.619159269594867	16.4072381906667	7.56006906252164e-05	0.00549837199113296	ENSACLG00000013293
92513	17	33204901	33205050	150	*	-2.09196037192181	-0.255280396739277	16.396907985047	7.56886822124933e-05	0.0055003357439944	ENSACLG00000003560
133479	20	29347951	29348100	150	*	-1.48872625144899	1.45920485477809	16.3942862949984	7.57843716465257e-05	0.00550487940376097	ENSACLG00000006801
88335	17	16315351	16315500	150	*	-1.65106710669369	0.925958228469486	16.3835331647217	7.61376616484999e-05	0.00551891802801629	ENSACLG00000007594
185055	6	678301	678450	150	*	-1.67689872080255	0.787233565599949	16.3820995735521	7.62411446584991e-05	0.00552094731539792	ENSACLG00000003856
61056	14	21147901	21148050	150	*	-1.54454056546004	1.21349005351265	16.3771354698812	7.63830059022655e-05	0.00552494642981316	ENSACLG00000022845
61056.1	14	21147901	21148050	150	*	-1.54454056546004	1.21349005351265	16.3771354698812	7.63830059022655e-05	0.00552494642981316	ENSACLG00000022856
144339	23	931501	931650	150	*	-2.29392305842935	-0.583554706443395	16.3773858869573	7.64120373775195e-05	0.00552494642981316	ENSACLG00000021252
46595	13	6211951	6212100	150	*	-2.21672780948765	-0.589709228250323	16.3764144712853	7.6508509452129e-05	0.0055301920037321	ENSACLG00000019128
172931	4	33396751	33396900	150	*	-1.36558416083962	2.14606861866698	16.3711752845988	7.66463897035559e-05	0.00553842643047658	ENSACLG00000011811
223919	9	11057251	11057400	150	*	-1.47151475621247	1.52495232840421	16.3613584174355	7.69731783539856e-05	0.00555336016290593	ENSACLG00000016374
73322	15	28201651	28201800	150	*	-2.11740675165008	-0.466565474187931	16.362883634384	7.71817265232423e-05	0.00556666881112625	ENSACLG00000018217
170025	4	22841701	22841850	150	*	-1.68206049058848	0.729816347451061	16.3527476122246	7.72952499394126e-05	0.00557170307474599	ENSACLG00000011495
94776	18	1615201	1615350	150	*	-1.80984089398503	0.270596690726043	16.3165916465845	7.88445377819558e-05	0.00564433126807102	ENSACLG00000022203
188927	6	14974501	14974650	150	*	-1.38670509201113	1.97424134293238	16.3117711428343	7.88296864225752e-05	0.00564433126807102	ENSACLG00000004467
138078	22	15180301	15180450	150	*	-2.33773686830376	-0.729699652316203	16.3101012080766	7.89149273796057e-05	0.00564762129511297	ENSACLG00000014910
75516	15	36909601	36909750	150	*	-1.41509318279573	1.85088961732761	16.3026095608631	7.91950063190297e-05	0.00566240620807122	ENSACLG00000000700
108637	19	11885251	11885400	150	*	-1.37688166346326	2.00670177142395	16.3051090708832	7.92829237306237e-05	0.00566693941982793	ENSACLG00000025175
19744	10	32146351	32146500	150	*	-1.50024954804573	1.40038064488821	16.2793385686007	8.01231127503215e-05	0.00571026469317289	ENSACLG00000026348
125210	20	3730651	3730800	150	*	-1.96558105216663	-0.161992687497692	16.2859123179126	8.0109880475492e-05	0.00571026469317289	ENSACLG00000013207
188782	6	14550301	14550450	150	*	-1.38265997798448	1.97659404500245	16.2759815871046	8.02534321905187e-05	0.00571440252509417	ENSACLG00000003484
80486	16	17100751	17100900	150	*	-1.59167656012465	1.16945837414193	16.2535274650074	8.10870601752287e-05	0.00575810057037088	ENSACLG00000005376
209633	7	54138751	54138900	150	*	-1.4006386438478	1.8619715451498	16.2379361421673	8.17164577906615e-05	0.00579252160379446	ENSACLG00000014220
188052	6	11266651	11266800	150	*	-1.37303411386023	2.10551572037866	16.2340696083208	8.18901252567643e-05	0.0057994968057914	ENSACLG00000024207
113678	19	24871801	24871950	150	*	-1.34979502546231	2.22598710475056	16.2296465369097	8.20859039060946e-05	0.00580980201320423	ENSACLG00000022228
113678.1	19	24871801	24871950	150	*	-1.34979502546231	2.22598710475056	16.2296465369097	8.20859039060946e-05	0.00580980201320423	ENSACLG00000022255
79995	16	15504901	15505050	150	*	-2.33651928351817	-0.780361305992322	16.2293732264568	8.21682606037751e-05	0.00581379361781259	ENSACLG00000003643
187403	6	9075751	9075900	150	*	-1.35938227512674	2.12554915691933	16.2255870417321	8.21926022158505e-05	0.00581379361781259	ENSACLG00000018236
60669	14	19380601	19380750	150	*	-1.83053372133126	0.370361166743971	16.2251605053966	8.2227246194713e-05	0.00581446490543819	ENSACLG00000020799
163243	4	1750651	1750800	150	*	-1.83059590815433	0.159474202067997	16.2300012305055	8.23727627800163e-05	0.00581941414997035	ENSACLG00000017526
205011	7	35536051	35536200	150	*	-2.09042508514471	-0.361717466340327	16.2229918450846	8.23535843576317e-05	0.00581941414997035	ENSACLG00000002764
16842	10	18518551	18518700	150	*	-2.26677741250929	-0.551261362214935	16.213365262449	8.27040408643536e-05	0.00583775890426242	ENSACLG00000005979
54535	13	30913351	30913500	150	*	-1.84684091369092	0.288563156701755	16.2054249453071	8.30073085052273e-05	0.00585169673512964	ENSACLG00000005072
182724	5	30127201	30127350	150	*	-1.48903705252791	1.41792126785515	16.1985248374165	8.32929678197188e-05	0.00586649477613363	ENSACLG00000021383
129855	20	21133951	21134100	150	*	-1.82885775320018	0.429303675705639	16.196357230533	8.33666583431645e-05	0.00586989643901591	ENSACLG00000016010
182369	5	29734501	29734650	150	*	-1.88867173611677	0.144319461242891	16.1781022116319	8.411213868974e-05	0.0059133800958768	ENSACLG00000020258
190758	6	20503201	20503350	150	*	-1.97056502818369	0.171724106694669	16.1774763913655	8.41689137442117e-05	0.0059155724424702	ENSACLG00000016902
125150	20	3584551	3584700	150	*	-1.32535203753999	2.34286486337594	16.1705630369115	8.44183470767845e-05	0.00592745530856199	ENSACLG00000012974
228283	9	23479051	23479200	150	*	-1.99262059511082	-0.227895015530536	16.1684667092199	8.46262489564218e-05	0.00593508326949895	ENSACLG00000008353
203589	7	26635951	26636100	150	*	-2.3213199163433	-0.79596110300877	16.1620422462179	8.48943746563954e-05	0.00594667086570396	ENSACLG00000022623
83005	16	24888601	24888750	150	*	-1.83043087716678	0.305796938124883	16.1536004269933	8.51138875717278e-05	0.00595843610639172	ENSACLG00000020641
128596	20	16256101	16256250	150	*	-1.30419822113783	2.52300692199967	16.148711578836	8.53316995269005e-05	0.00597006809904336	ENSACLG00000007110
171637	4	27032251	27032400	150	*	-1.63717837859322	0.868237674362741	16.1487554812636	8.53684225251063e-05	0.00597083020092542	ENSACLG00000002143
58080	14	11060101	11060250	150	*	-1.68916025376375	0.689151431482162	16.146922445271	8.54445270571726e-05	0.00597434542815544	ENSACLG00000005128
56684	14	5671801	5671950	150	*	-1.60503896069304	0.993482620320448	16.1378145820602	8.57672519395149e-05	0.00599509719499074	ENSACLG00000019116
169224	4	20398201	20398350	150	*	-1.59921575514845	1.00668556217835	16.1365475111746	8.58843833428927e-05	0.00599648594062574	ENSACLG00000008021
203085	7	24751201	24751350	150	*	-1.37138613289368	2.09336306923852	16.1259246441997	8.6360233724096e-05	0.00602374165273859	ENSACLG00000020019
143310	22	32223451	32223600	150	*	-1.31997189016602	2.74023617752446	16.1264681134707	8.65178434092041e-05	0.00602818739085314	ENSACLG00000016221
219449	8	15489451	15489600	150	*	-1.46014772576556	1.59786556189674	16.1262230682431	8.66191897689708e-05	0.00603275645333406	ENSACLG00000014344
80280	16	16382101	16382250	150	*	-2.07507115004761	-0.425396432750416	16.119739160539	8.68279531209071e-05	0.0060400168484871	ENSACLG00000004540
202098	7	22057051	22057200	150	*	-1.42566988878836	1.68758169475824	16.1008119969969	8.73860298342429e-05	0.00606788221220304	ENSACLG00000013533
190490	6	19800001	19800150	150	*	-2.12006872498264	-0.311050520037996	16.0630175467796	8.8979125191865e-05	0.00615446936597879	ENSACLG00000015099
171317	4	26555551	26555700	150	*	-1.44176858903553	1.57878470798059	16.062140797773	8.93527371661754e-05	0.00617107858316665	ENSACLG00000000931
30066	11	29672701	29672850	150	*	-2.2656101738152	-0.378986716363592	16.0473814584812	8.97127634143889e-05	0.00618638821413217	ENSACLG00000004564
131684	20	26620801	26620950	150	*	-1.59185156555002	1.01932441057635	16.0437881524465	8.98200646656498e-05	0.0061904074263513	ENSACLG00000025975
51145	13	17697901	17698050	150	*	-1.9346845121174	-0.0684724505499809	16.0394491239633	8.99790999627824e-05	0.00619742805011608	ENSACLG00000016360
210786	7	56432851	56433000	150	*	-1.80553971420396	0.351097530063437	16.0391520016823	8.99814397165413e-05	0.00619742805011608	ENSACLG00000021251
227522	9	21168151	21168300	150	*	-1.49074692033238	1.44397234345003	16.0337086417543	9.02496295202854e-05	0.00620705857204705	ENSACLG00000003174
49889	13	14304151	14304300	150	*	-1.40002718781133	1.93205407185924	16.0274519054392	9.05872125167493e-05	0.00622472023512091	ENSACLG00000010128
59114	14	15599851	15600000	150	*	-1.4523695001286	1.54316988562767	16.0325397766503	9.0574717950907e-05	0.00622472023512091	ENSACLG00000015793
188675	6	14025001	14025150	150	*	-1.63031265957603	0.838613374895043	16.0199300023215	9.09468638305776e-05	0.00624015884516137	ENSACLG00000002402
140675	22	19873351	19873500	150	*	-1.30352678929181	2.43545147184422	16.0104868895662	9.12455415412972e-05	0.00625322765834663	ENSACLG00000000050
148006	23	10571251	10571400	150	*	-2.23351006698865	-0.461444469826207	15.9914831042196	9.21440184126365e-05	0.00629799734128569	ENSACLG00000021936
176264	5	15087151	15087300	150	*	-2.29100628068023	-0.766497577862451	15.9959388228684	9.21016394797335e-05	0.00629799734128569	ENSACLG00000010848
196753	7	2994001	2994150	150	*	-1.40773557454461	1.7817132869182	15.9903147088732	9.2143968616045e-05	0.00629799734128569	ENSACLG00000001201
53705	13	29075701	29075850	150	*	-1.60416039573348	0.922493090970901	15.9879900968651	9.23681336323681e-05	0.00630585736390755	ENSACLG00000001832
75162	15	36171601	36171750	150	*	-1.46431487815613	1.46346929803041	15.9806354151948	9.26983472698999e-05	0.00632093349799868	ENSACLG00000026592
208570	7	51275551	51275700	150	*	-1.3754712793171	1.92047245858999	15.9605667897774	9.3480904277733e-05	0.00635928748411777	ENSACLG00000003214
201635	7	21124951	21125100	150	*	-1.30247450449536	2.44885349506453	15.959794598053	9.35093685093977e-05	0.00635935234065765	ENSACLG00000010993
13338	10	8290801	8290950	150	*	-1.49564804183131	1.44012961202329	15.941906550763	9.43364893603288e-05	0.00639678328177028	ENSACLG00000007125
214480	8	860701	860850	150	*	-1.72785998027188	0.533318003905613	15.94211196811	9.47117404044457e-05	0.00641846276411928	ENSACLG00000017561
214397	8	403951	404100	150	*	-2.06634578489725	-0.32885175141423	15.9158983326745	9.55896439810698e-05	0.00644207315550325	ENSACLG00000016032
189668	6	17033101	17033250	150	*	-2.28384734522241	-0.573487091824668	15.9075003785269	9.59265005551415e-05	0.00645536477884291	ENSACLG00000007737
225919	9	17407201	17407350	150	*	-1.51175997701918	1.25503229304586	15.884559064976	9.72235195774116e-05	0.00651642231474717	ENSACLG00000026444
86421	17	7033201	7033350	150	*	-1.426522934573	1.66140749964011	15.8720524739084	9.79140714358604e-05	0.00654537327300882	ENSACLG00000024376
